2015,42.2634939,-71.1560437
2016,42.2718487,-71.1625526
2017,42.2833638,-71.1574306
2018,42.2833638,-71.1574306
2019,42.2883793,-71.1482675
2020,42.286958,-71.1492613
2021,42.2634939,-71.1560437
2101,42.34331090000001,-71.09745629999999
2102,42.3484548,-71.1018605
2103,42.3610708,-71.0696401
2104,42.3610708,-71.0696401
2105,42.3610708,-71.0696401
2106,42.3610708,-71.0696401
2107,42.3610708,-71.0696401
2108,42.3300999,-71.0831886
2109,42.3300999,-71.0831886
2110,42.35861939999999,-71.0583295
2111,42.35861939999999,-71.0583295
2112,42.09077490000001,-71.2704337
2113,42.3422046,-71.1520463
2114,42.3401364,-71.1547385
2115,42.3401364,-71.1547385
2116,42.3401364,-71.1547385
2201,42.3601136,-71.12809440000001
2202,42.3601136,-71.12809440000001
2203,42.3482405,-71.1534306
2204,42.3526071,-71.0627447
2205,42.3601136,-71.12809440000001
2206,42.3300999,-71.0831886
2207,42.3526071,-71.0627447
2208,42.3454492,-71.1602205
2209,42.3454492,-71.1602205
2210,42.3521816,-71.1607351
2211,42.3521816,-71.1607351
2212,42.3521816,-71.1607351
2213,42.3526071,-71.0627447
